Year,Month,Monthly_Top10,Sensor_ID,Monthly_Counts,Location,Sensor_Description,Latitude,Longitude
2016,February,8,24,881123,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,February,9,28,777712,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2016,January,0,38,1844471,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,January,1,4,1159534,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2016,January,2,22,1046441,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2016,January,3,6,1024338,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,January,4,5,1013688,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,January,5,3,854232,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2016,January,6,32,794832,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,January,7,2,794179,"{'latitude': '-37.81380667', 'longitude': '144.96516719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (South),-37.81380667,144.96516719
2016,January,8,28,790301,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2016,January,9,1,771448,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,July,0,38,1811931,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,July,1,35,1198862,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2016,July,2,4,1100423,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2016,July,3,1,1043822,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,July,4,3,1034508,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2016,July,5,6,1027802,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,July,6,24,918993,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,July,7,5,917175,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,July,8,32,770654,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,July,9,2,760530,"{'latitude': '-37.81380667', 'longitude': '144.96516719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (South),-37.81380667,144.96516719
2016,June,0,38,1600637,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,June,1,4,981576,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2016,June,2,1,964601,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,June,3,6,944461,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,June,4,35,936557,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2016,June,5,24,890224,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,June,6,3,874207,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2016,June,7,5,735724,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,June,8,2,704311,"{'latitude': '-37.81380667', 'longitude': '144.96516719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (South),-37.81380667,144.96516719
2016,June,9,32,612759,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,March,0,38,1951326,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,March,1,4,1198900,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2016,March,2,22,1086249,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2016,March,3,6,1081469,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,March,4,5,1047948,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,March,5,3,1033265,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2016,March,6,1,990888,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,March,7,24,904908,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,March,8,32,869474,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,March,9,28,788127,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2016,May,0,38,1730658,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,May,1,4,1036787,"{'latitude': '-37.81487988', 'longitude': '144.9660878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Town Hall (West),-37.81487988,144.9660878
2016,May,2,22,1009353,"{'latitude': '-37.81786445', 'longitude': '144.96506823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Elizabeth St (East),-37.81786445,144.96506823
2016,May,3,6,1003051,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,May,4,35,1000634,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2016,May,5,1,970128,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,May,6,3,963822,"{'latitude': '-37.81101523', 'longitude': '144.96429485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Melbourne Central,-37.81101523,144.96429485
2016,May,7,24,929631,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,May,8,5,799195,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,May,9,32,709200,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,November,0,38,1740523,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,November,1,35,1209377,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2016,November,2,6,1083579,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,November,3,1,1039800,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,November,4,5,936075,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,November,5,24,920024,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,November,6,2,800306,"{'latitude': '-37.81380667', 'longitude': '144.96516719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (South),-37.81380667,144.96516719
2016,November,7,32,790066,"{'latitude': '-37.81573742', 'longitude': '144.96685718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",City Square,-37.81573742,144.96685718
2016,November,8,28,723913,"{'latitude': '-37.82129924', 'longitude': '144.96879309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Arts Centre,-37.82129924,144.96879309
2016,November,9,15,641582,"{'latitude': '-37.81064378', 'longitude': '144.96447132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",State Library,-37.81064378,144.96447132
2016,October,0,38,1737392,"{'latitude': '-37.81723437', 'longitude': '144.96715033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders St-Swanston St (West),-37.81723437,144.96715033
2016,October,1,35,1137061,"{'latitude': '-37.82017828', 'longitude': '144.96508877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Southbank,-37.82017828,144.96508877
2016,October,2,6,1025030,"{'latitude': '-37.81911704', 'longitude': '144.96558256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Flinders Street Station Underpass,-37.81911704,144.96558256
2016,October,3,1,992592,"{'latitude': '-37.8134944', 'longitude': '144.96515324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (North),-37.8134944,144.96515324
2016,October,4,24,918917,"{'latitude': '-37.81887962', 'longitude': '144.95449198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Spencer St-Collins St (North),-37.81887962,144.95449198
2016,October,5,5,853612,"{'latitude': '-37.81874249', 'longitude': '144.96787656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Princes Bridge,-37.81874249,144.96787656
2016,October,6,2,749275,"{'latitude': '-37.81380667', 'longitude': '144.96516719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Bourke Street Mall (South),-37.81380667,144.96516719
